I	J	K	  Dose  	 Tot.LETd 	 e- dose 	 e- LETd 	 p dose 	 p LETd 	 He dose 	 He LETd 	 Li dose 	 Li LETd 	 Be dose 	 Be LETd 	 B dose 	 B LETd 	 C dose 	 C LETd 	 N dose 	 N LETd 	 O dose 	 O LETd 	
0	0	239	5.597499e-04	3.133541e+01	1.086898e-02	5.066590e-01	6.975197e-02	3.044878e+00	1.042534e-01	2.574616e+01	2.088057e-02	3.942969e+01	2.711115e-02	2.990526e+01	6.175724e-02	2.805944e+01	7.013252e-01	3.294310e+01	3.259745e-03	3.650971e+02	5.257195e-04	1.041845e+03	
0	0	240	5.642653e-04	3.227862e+01	1.050861e-02	5.066342e-01	6.934312e-02	3.105449e+00	1.045460e-01	2.706725e+01	2.085754e-02	4.264024e+01	2.719721e-02	3.526671e+01	6.170623e-02	2.864580e+01	7.017839e-01	3.331535e+01	3.370380e-03	4.557155e+02	4.415298e-04	1.097751e+03	
0	0	241	5.689230e-04	3.235882e+01	1.020698e-02	5.046154e-01	6.879476e-02	3.082065e+00	1.042432e-01	2.695931e+01	2.070024e-02	3.966955e+01	2.710610e-02	3.249101e+01	6.177535e-02	3.040725e+01	7.033510e-01	3.365975e+01	3.232168e-03	4.130527e+02	3.870797e-04	1.208698e+03	
0	0	242	5.752947e-04	3.495911e+01	9.848401e-03	5.083393e-01	6.827571e-02	3.078551e+00	1.039688e-01	2.724317e+01	2.058136e-02	4.412906e+01	2.710247e-02	3.247844e+01	6.148202e-02	3.236714e+01	7.048044e-01	3.627940e+01	3.353457e-03	5.095262e+02	3.658493e-04	1.530888e+03	
0	0	243	5.816689e-04	3.666516e+01	9.524193e-03	5.087447e-01	6.778745e-02	3.165979e+00	1.032265e-01	2.716383e+01	2.034543e-02	4.185557e+01	2.711471e-02	3.661323e+01	6.122515e-02	3.237509e+01	7.070591e-01	3.865380e+01	3.058620e-03	5.048777e+02	3.872499e-04	1.422550e+03	
0	0	244	5.899720e-04	3.994846e+01	9.164286e-03	5.060319e-01	6.680087e-02	3.150599e+00	1.026182e-01	2.833263e+01	2.018508e-02	4.439235e+01	2.693091e-02	3.642646e+01	6.099520e-02	3.479910e+01	7.096667e-01	4.246922e+01	2.953116e-03	4.604228e+02	4.471086e-04	1.428384e+03	
0	0	245	6.000531e-04	4.884440e+01	8.799657e-03	5.098755e-01	6.563755e-02	3.075720e+00	1.010020e-01	2.670425e+01	1.989053e-02	4.384412e+01	2.669374e-02	3.779059e+01	6.044905e-02	3.783522e+01	7.139736e-01	5.471254e+01	2.958584e-03	4.886475e+02	3.679655e-04	1.243235e+03	
0	0	246	6.105468e-04	6.254181e+01	8.452374e-03	5.050004e-01	6.458390e-02	3.074348e+00	1.001685e-01	2.750593e+01	1.958726e-02	4.268438e+01	2.661500e-02	4.042073e+01	5.988591e-02	3.992052e+01	7.169483e-01	7.245719e+01	2.976425e-03	5.579204e+02	4.285320e-04	1.430319e+03	
0	0	247	6.180261e-04	7.876286e+01	8.131585e-03	5.066304e-01	6.373422e-02	3.050596e+00	9.969781e-02	2.777222e+01	1.942823e-02	4.303663e+01	2.643944e-02	4.369874e+01	5.952827e-02	3.929359e+01	7.192382e-01	9.465475e+01	2.949157e-03	4.844455e+02	5.458004e-04	1.524265e+03	
0	0	248	6.185346e-04	9.249463e+01	7.922099e-03	5.067466e-01	6.389557e-02	3.116932e+00	1.000861e-01	2.804938e+01	1.945060e-02	4.716298e+01	2.650328e-02	4.414790e+01	5.989330e-02	4.180693e+01	7.185361e-01	1.134122e+02	2.983962e-03	5.511586e+02	4.510298e-04	1.432069e+03	
0	0	249	6.113373e-04	9.669368e+01	7.809964e-03	5.057520e-01	6.450596e-02	3.146229e+00	1.016260e-01	2.766276e+01	1.955316e-02	4.014106e+01	2.688882e-02	4.070540e+01	6.097954e-02	4.478413e+01	7.149074e-01	1.195926e+02	2.994210e-03	5.257150e+02	4.382578e-04	1.507611e+03	
0	0	250	6.013964e-04	9.124842e+01	7.739638e-03	5.090355e-01	6.541297e-02	3.135148e+00	1.037607e-01	2.773948e+01	2.002239e-02	4.037275e+01	2.759681e-02	4.216779e+01	6.224222e-02	4.529513e+01	7.095170e-01	1.127539e+02	2.969959e-03	5.290522e+02	4.496674e-04	1.627378e+03	
0	0	251	5.928637e-04	8.324704e+01	7.628902e-03	5.088294e-01	6.643378e-02	3.130526e+00	1.058192e-01	2.826923e+01	2.039874e-02	4.192677e+01	2.814660e-02	4.646548e+01	6.350588e-02	4.527004e+01	7.043542e-01	1.019832e+02	2.990033e-03	5.032261e+02	4.248543e-04	1.370913e+03	
0	0	252	5.871527e-04	7.919326e+01	7.510174e-03	5.073471e-01	6.701628e-02	3.092405e+00	1.071819e-01	2.819197e+01	2.070900e-02	4.450982e+01	2.853828e-02	4.560445e+01	6.427356e-02	4.745606e+01	7.011667e-01	9.659486e+01	2.925915e-03	5.302586e+02	4.105171e-04	1.622762e+03	
0	0	253	5.833746e-04	7.659829e+01	7.329188e-03	5.054257e-01	6.740635e-02	3.141315e+00	1.084351e-01	2.808851e+01	2.082827e-02	4.451183e+01	2.876773e-02	4.423656e+01	6.481642e-02	4.418842e+01	6.985603e-01	9.261942e+01	2.936084e-03	5.210870e+02	5.130763e-04	1.131475e+03	
0	0	254	5.811151e-04	7.652390e+01	7.140287e-03	5.072459e-01	6.756458e-02	3.056849e+00	1.094003e-01	2.860343e+01	2.102615e-02	4.542892e+01	2.900352e-02	4.547549e+01	6.550530e-02	4.479972e+01	6.965156e-01	9.210796e+01	2.995829e-03	5.127753e+02	4.895355e-04	1.447109e+03	
0	0	255	5.793338e-04	7.731346e+01	6.943623e-03	5.085451e-01	6.788976e-02	3.164410e+00	1.101764e-01	2.850792e+01	2.114118e-02	4.670787e+01	2.922597e-02	4.631219e+01	6.623557e-02	5.050615e+01	6.946878e-01	9.336066e+01	3.062071e-03	5.727927e+02	3.979395e-04	1.623414e+03	
0	0	256	5.769338e-04	7.683970e+01	6.790162e-03	5.112220e-01	6.797669e-02	3.096947e+00	1.107511e-01	2.870841e+01	2.112286e-02	4.216990e+01	2.945684e-02	4.617681e+01	6.672764e-02	5.258536e+01	6.936019e-01	9.334609e+01	2.985097e-03	5.025128e+02	3.596375e-04	1.385107e+03	
0	0	257	5.758980e-04	7.856035e+01	6.583283e-03	5.080048e-01	6.823382e-02	3.155382e+00	1.113189e-01	2.833108e+01	2.120918e-02	4.350580e+01	2.955186e-02	4.376586e+01	6.709249e-02	4.828340e+01	6.920697e-01	9.576411e+01	3.162974e-03	5.438855e+02	4.430024e-04	1.339162e+03	
0	0	258	5.742567e-04	8.190224e+01	6.406820e-03	5.061129e-01	6.836501e-02	3.161467e+00	1.120522e-01	2.897018e+01	2.134215e-02	4.348069e+01	2.985317e-02	4.779187e+01	6.774903e-02	5.674150e+01	6.900551e-01	9.829157e+01	3.319907e-03	6.577385e+02	5.209690e-04	1.525651e+03	
0	0	259	5.716516e-04	8.198883e+01	6.234726e-03	5.070277e-01	6.853471e-02	3.184355e+00	1.125415e-01	2.802412e+01	2.149959e-02	4.493563e+01	3.008472e-02	4.720697e+01	6.795331e-02	5.393497e+01	6.890813e-01	9.920320e+01	3.217498e-03	5.973953e+02	4.961057e-04	1.401733e+03	
0	0	260	5.689326e-04	8.256282e+01	6.046023e-03	5.087996e-01	6.875364e-02	3.142628e+00	1.131928e-01	2.828481e+01	2.158608e-02	4.434480e+01	3.030034e-02	4.456800e+01	6.874343e-02	5.934752e+01	6.875936e-01	1.002226e+02	3.070574e-03	6.533249e+02	4.652395e-04	1.561241e+03	
0	0	261	5.665859e-04	8.332046e+01	5.848097e-03	5.097991e-01	6.883040e-02	3.081592e+00	1.141280e-01	2.844699e+01	2.164415e-02	4.449998e+01	3.079408e-02	4.957469e+01	6.897235e-02	5.693226e+01	6.862434e-01	1.016874e+02	2.841911e-03	6.696003e+02	4.301927e-04	1.519365e+03	
0	0	262	5.642251e-04	8.503188e+01	5.702774e-03	5.086537e-01	6.915567e-02	3.140958e+00	1.150341e-01	2.874915e+01	2.168192e-02	4.484367e+01	3.094392e-02	5.082635e+01	6.937868e-02	5.611713e+01	6.846377e-01	1.048944e+02	2.731979e-03	5.523260e+02	4.435276e-04	1.361900e+03	
0	0	263	5.611774e-04	8.557001e+01	5.525647e-03	5.077905e-01	6.963386e-02	3.216631e+00	1.161300e-01	2.909921e+01	2.185831e-02	4.273672e+01	3.111035e-02	4.911384e+01	7.004270e-02	6.425212e+01	6.821103e-01	1.042701e+02	2.784846e-03	6.281356e+02	4.896984e-04	1.477744e+03	
0	0	264	5.579663e-04	8.547809e+01	5.370293e-03	5.057463e-01	6.988589e-02	3.177698e+00	1.166844e-01	2.846665e+01	2.201726e-02	4.530115e+01	3.140331e-02	5.131539e+01	7.023713e-02	6.039320e+01	6.806778e-01	1.043747e+02	2.953387e-03	6.721026e+02	4.087355e-04	1.584913e+03	
0	0	265	5.552228e-04	8.661957e+01	5.204477e-03	5.061186e-01	7.013147e-02	3.190883e+00	1.177606e-01	2.985729e+01	2.214380e-02	4.710872e+01	3.145458e-02	4.614570e+01	7.052057e-02	5.975328e+01	6.793622e-01	1.070609e+02	2.720359e-03	5.877844e+02	3.929482e-04	1.706920e+03	
0	0	266	5.514962e-04	8.486767e+01	5.048850e-03	5.039671e-01	7.012200e-02	3.153789e+00	1.184392e-01	2.816469e+01	2.225796e-02	4.473527e+01	3.200117e-02	5.254549e+01	7.108520e-02	5.855758e+01	6.775041e-01	1.046100e+02	2.722019e-03	6.108885e+02	4.506400e-04	1.378734e+03	
0	0	267	5.495914e-04	8.665702e+01	4.845234e-03	5.061754e-01	7.052962e-02	3.177326e+00	1.193632e-01	2.849681e+01	2.244338e-02	4.703610e+01	3.210833e-02	5.391043e+01	7.174435e-02	6.406422e+01	6.753800e-01	1.059920e+02	2.766153e-03	6.146659e+02	4.690776e-04	1.476657e+03	
0	0	268	5.474793e-04	9.007430e+01	4.692386e-03	5.070235e-01	7.063476e-02	3.183979e+00	1.202528e-01	2.940094e+01	2.245688e-02	4.383951e+01	3.224659e-02	5.034163e+01	7.206449e-02	6.824201e+01	6.739539e-01	1.107761e+02	2.927093e-03	6.717499e+02	4.442353e-04	1.572758e+03	
0	0	269	5.435332e-04	8.749376e+01	4.541712e-03	5.023955e-01	7.094638e-02	3.183046e+00	1.213112e-01	2.913964e+01	2.279398e-02	4.424056e+01	3.254695e-02	5.184539e+01	7.218815e-02	6.194553e+01	6.720420e-01	1.072154e+02	2.777285e-03	7.385703e+02	4.538552e-04	1.657815e+03	
0	0	270	5.415224e-04	8.827576e+01	4.370858e-03	5.047443e-01	7.093172e-02	3.188039e+00	1.217255e-01	2.871220e+01	2.303367e-02	4.941558e+01	3.271648e-02	5.190448e+01	7.289000e-02	7.012509e+01	6.708809e-01	1.085759e+02	2.682491e-03	6.216413e+02	4.659803e-04	1.241655e+03	
0	0	271	5.398896e-04	9.087023e+01	4.226582e-03	4.974399e-01	7.112151e-02	3.162171e+00	1.224931e-01	2.922340e+01	2.289755e-02	4.595032e+01	3.302518e-02	5.338930e+01	7.284933e-02	6.803568e+01	6.697117e-01	1.131215e+02	2.902109e-03	5.999160e+02	5.202989e-04	1.322412e+03	
0	0	272	5.369769e-04	9.231926e+01	4.078696e-03	5.011592e-01	7.143927e-02	3.143963e+00	1.232931e-01	2.924369e+01	2.297706e-02	4.515584e+01	3.325106e-02	5.451277e+01	7.321927e-02	7.017867e+01	6.678370e-01	1.141445e+02	3.033618e-03	6.990663e+02	5.459007e-04	1.434897e+03	
0	0	273	5.345472e-04	9.512554e+01	3.933540e-03	4.986170e-01	7.151972e-02	3.149940e+00	1.241590e-01	2.896105e+01	2.303990e-02	4.714984e+01	3.341393e-02	5.487338e+01	7.346852e-02	7.155628e+01	6.665351e-01	1.181940e+02	3.000144e-03	7.525084e+02	5.500278e-04	1.225772e+03	
0	0	274	5.303266e-04	9.559916e+01	3.794435e-03	5.051312e-01	7.178626e-02	3.150178e+00	1.249771e-01	2.877372e+01	2.309896e-02	4.459547e+01	3.370373e-02	5.227128e+01	7.381053e-02	7.231415e+01	6.651474e-01	1.188033e+02	2.813441e-03	7.421268e+02	5.724721e-04	1.514827e+03	
0	0	275	5.268507e-04	9.474587e+01	3.675364e-03	4.949648e-01	7.214539e-02	3.179981e+00	1.263667e-01	2.896138e+01	2.324814e-02	4.466220e+01	3.405113e-02	5.625541e+01	7.403258e-02	7.055603e+01	6.628289e-01	1.184037e+02	2.718151e-03	6.518242e+02	6.056228e-04	1.514109e+03	
0	0	276	5.242151e-04	9.780983e+01	3.542053e-03	4.943549e-01	7.239092e-02	3.153349e+00	1.270923e-01	2.929206e+01	2.352754e-02	4.870991e+01	3.416684e-02	5.634911e+01	7.433451e-02	7.541490e+01	6.612000e-01	1.212008e+02	2.796337e-03	7.583131e+02	5.956583e-04	1.746888e+03	
0	0	277	5.214567e-04	9.671798e+01	3.450456e-03	4.942464e-01	7.261067e-02	3.206282e+00	1.278163e-01	2.873580e+01	2.359491e-02	4.682390e+01	3.442445e-02	5.814841e+01	7.420962e-02	6.931193e+01	6.600803e-01	1.208983e+02	2.839393e-03	7.392807e+02	5.407129e-04	1.518179e+03	
0	0	278	5.192310e-04	1.014525e+02	3.341084e-03	5.036377e-01	7.270126e-02	3.186040e+00	1.287105e-01	2.965400e+01	2.370172e-02	4.731344e+01	3.463102e-02	6.101682e+01	7.452789e-02	7.309456e+01	6.586681e-01	1.277192e+02	2.751275e-03	6.866267e+02	5.470907e-04	1.902943e+03	
0	0	279	5.148615e-04	1.014673e+02	3.258385e-03	4.921368e-01	7.314845e-02	3.228097e+00	1.296425e-01	2.899702e+01	2.377889e-02	4.469119e+01	3.470301e-02	5.558762e+01	7.525120e-02	7.216088e+01	6.565344e-01	1.284077e+02	2.719200e-03	7.216753e+02	4.736224e-04	1.200434e+03	
0	0	280	5.116316e-04	1.027954e+02	3.189519e-03	4.957062e-01	7.328441e-02	3.177269e+00	1.305864e-01	2.968171e+01	2.398565e-02	4.701852e+01	3.485987e-02	5.364991e+01	7.583049e-02	7.720341e+01	6.544230e-01	1.303543e+02	2.724568e-03	6.824061e+02	6.640457e-04	1.617218e+03	
0	0	281	5.079689e-04	1.042884e+02	3.155568e-03	4.890274e-01	7.354302e-02	3.159200e+00	1.314414e-01	2.955980e+01	2.416297e-02	4.633922e+01	3.532214e-02	5.612408e+01	7.615020e-02	7.706832e+01	6.524324e-01	1.327921e+02	2.771265e-03	6.206390e+02	5.383957e-04	1.285784e+03	
0	0	282	5.048005e-04	1.065199e+02	3.130941e-03	4.917121e-01	7.369614e-02	3.174673e+00	1.322971e-01	2.927468e+01	2.432350e-02	4.782088e+01	3.563963e-02	6.242859e+01	7.644687e-02	8.053495e+01	6.504553e-01	1.347827e+02	2.899835e-03	7.526492e+02	5.736897e-04	1.809861e+03	
0	0	283	5.007486e-04	1.071490e+02	3.107535e-03	4.904377e-01	7.424734e-02	3.162486e+00	1.332684e-01	2.947665e+01	2.443826e-02	4.844295e+01	3.603623e-02	6.317995e+01	7.680228e-02	8.314020e+01	6.484563e-01	1.371683e+02	2.737645e-03	7.075912e+02	5.146898e-04	1.502009e+03	
0	0	284	4.967936e-04	1.095505e+02	3.078997e-03	4.971131e-01	7.434930e-02	3.156696e+00	1.342756e-01	2.917843e+01	2.450417e-02	4.865428e+01	3.625544e-02	6.025106e+01	7.705912e-02	7.804106e+01	6.467264e-01	1.411028e+02	2.842529e-03	7.664859e+02	4.686432e-04	1.625399e+03	
0	0	285	4.926791e-04	1.094854e+02	3.089063e-03	4.894353e-01	7.460277e-02	3.205109e+00	1.359795e-01	3.064849e+01	2.449954e-02	4.451571e+01	3.651398e-02	5.953422e+01	7.773888e-02	8.448897e+01	6.435087e-01	1.402001e+02	3.002809e-03	7.744330e+02	4.316986e-04	1.074546e+03	
0	0	286	4.891127e-04	1.142132e+02	3.068002e-03	4.850363e-01	7.488957e-02	3.148314e+00	1.365390e-01	3.004898e+01	2.468544e-02	4.688883e+01	3.705809e-02	7.176785e+01	7.803539e-02	8.309574e+01	6.416209e-01	1.459749e+02	3.068450e-03	8.291365e+02	4.592639e-04	1.343045e+03	
0	0	287	4.836918e-04	1.136270e+02	3.072023e-03	4.850252e-01	7.563807e-02	3.235035e+00	1.378839e-01	2.962650e+01	2.490586e-02	4.461244e+01	3.706890e-02	6.034796e+01	7.844670e-02	8.529236e+01	6.390507e-01	1.468756e+02	2.710703e-03	7.085991e+02	7.661952e-04	1.744848e+03	
0	0	288	4.790802e-04	1.141180e+02	3.031287e-03	4.931355e-01	7.588646e-02	3.166701e+00	1.393028e-01	3.039227e+01	2.518883e-02	4.900569e+01	3.747278e-02	6.721594e+01	7.884659e-02	8.742093e+01	6.366282e-01	1.480847e+02	2.667700e-03	8.176800e+02	6.557441e-04	1.495479e+03	
0	0	289	4.743623e-04	1.165119e+02	3.037246e-03	4.883010e-01	7.623992e-02	3.156973e+00	1.404397e-01	2.988923e+01	2.532027e-02	4.752913e+01	3.760647e-02	6.528733e+01	7.894761e-02	8.065312e+01	6.347694e-01	1.530167e+02	2.718352e-03	7.724245e+02	4.942293e-04	1.527721e+03	
0	0	290	4.693560e-04	1.170812e+02	3.030421e-03	4.876090e-01	7.680501e-02	3.172521e+00	1.417091e-01	2.941724e+01	2.554690e-02	4.672908e+01	3.791958e-02	6.652135e+01	8.013009e-02	8.680561e+01	6.310786e-01	1.532922e+02	2.843084e-03	8.406988e+02	4.839983e-04	1.586030e+03	
0	0	291	4.645359e-04	1.189411e+02	3.040015e-03	4.869418e-01	7.712532e-02	3.165485e+00	1.434353e-01	3.008114e+01	2.582848e-02	4.874469e+01	3.828624e-02	6.430880e+01	8.066282e-02	8.753129e+01	6.280928e-01	1.571600e+02	2.701528e-03	8.077482e+02	4.727005e-04	1.765479e+03	
0	0	292	4.596891e-04	1.208237e+02	3.023317e-03	4.882642e-01	7.766911e-02	3.179567e+00	1.447087e-01	2.992383e+01	2.608754e-02	4.675985e+01	3.859721e-02	6.925232e+01	8.153610e-02	9.533857e+01	6.245920e-01	1.587518e+02	2.763531e-03	8.280491e+02	5.540703e-04	1.415070e+03	
0	0	293	4.542309e-04	1.192720e+02	3.041579e-03	4.856689e-01	7.829400e-02	3.173360e+00	1.466565e-01	3.041777e+01	2.626284e-02	4.895450e+01	3.888526e-02	6.883806e+01	8.163911e-02	9.546468e+01	6.213657e-01	1.565668e+02	2.706546e-03	8.072214e+02	6.922821e-04	1.562065e+03	
0	0	294	4.490841e-04	1.196747e+02	3.041200e-03	4.845571e-01	7.874517e-02	3.193233e+00	1.482459e-01	3.087641e+01	2.642465e-02	4.528885e+01	3.908927e-02	6.919314e+01	8.169782e-02	9.545592e+01	6.189018e-01	1.586593e+02	2.807282e-03	7.709541e+02	7.405851e-04	1.692054e+03	
0	0	295	4.442873e-04	1.186157e+02	3.055398e-03	4.907085e-01	7.902190e-02	3.194542e+00	1.490235e-01	3.014644e+01	2.687437e-02	4.888911e+01	3.912926e-02	6.679371e+01	8.173734e-02	9.354993e+01	6.172493e-01	1.571527e+02	2.962136e-03	9.541342e+02	6.038176e-04	1.249498e+03	
0	0	296	4.408665e-04	1.184038e+02	3.018788e-03	4.991950e-01	7.922917e-02	3.211851e+00	1.501857e-01	3.099625e+01	2.710747e-02	5.205967e+01	3.925242e-02	6.726068e+01	8.169648e-02	9.055635e+01	6.156291e-01	1.579621e+02	2.671397e-03	8.465142e+02	7.612500e-04	1.345081e+03	
0	0	297	4.381635e-04	1.214454e+02	3.011866e-03	4.959566e-01	7.935791e-02	3.179248e+00	1.507898e-01	3.070961e+01	2.706103e-02	5.053901e+01	3.934805e-02	6.740629e+01	8.206164e-02	9.475753e+01	6.140683e-01	1.597992e+02	2.815752e-03	9.643870e+02	9.007401e-04	1.490677e+03	
0	0	298	4.361166e-04	1.233204e+02	2.972305e-03	4.927783e-01	7.933855e-02	3.171752e+00	1.511778e-01	3.058229e+01	2.712628e-02	4.854936e+01	3.956776e-02	6.973680e+01	8.182648e-02	9.476109e+01	6.137421e-01	1.629157e+02	2.899679e-03	8.937383e+02	7.339344e-04	1.504056e+03	
0	0	299	4.349093e-04	1.304660e+02	2.969306e-03	4.922581e-01	7.919595e-02	3.228356e+00	1.512917e-01	3.134460e+01	2.715852e-02	5.397920e+01	3.950091e-02	6.928831e+01	8.177739e-02	1.027935e+02	6.140845e-01	1.735026e+02	2.872603e-03	9.901602e+02	6.337048e-04	1.548435e+03	
0	0	300	4.321436e-04	1.351479e+02	2.955089e-03	4.894091e-01	7.914497e-02	3.158011e+00	1.523042e-01	3.184330e+01	2.709635e-02	5.218877e+01	3.976462e-02	6.887607e+01	8.146300e-02	9.433149e+01	6.133679e-01	1.824618e+02	2.545540e-03	9.722581e+02	8.083603e-04	1.688091e+03	
0	0	301	4.290562e-04	1.406087e+02	2.938096e-03	4.896705e-01	7.919188e-02	3.139829e+00	1.525998e-01	3.161933e+01	2.710193e-02	4.991206e+01	4.009577e-02	7.329941e+01	8.180251e-02	9.834646e+01	6.120790e-01	1.907348e+02	2.665106e-03	1.036882e+03	9.441443e-04	1.349217e+03	
0	0	302	4.258669e-04	1.482119e+02	2.939550e-03	4.873229e-01	7.932256e-02	3.206168e+00	1.528989e-01	3.141890e+01	2.713882e-02	5.102046e+01	4.014699e-02	7.241962e+01	8.249031e-02	1.081095e+02	6.108208e-01	2.013773e+02	2.780916e-03	1.034322e+03	9.016917e-04	1.689695e+03	
0	0	303	4.219285e-04	1.536512e+02	2.915011e-03	4.879209e-01	7.957837e-02	3.203406e+00	1.538902e-01	3.184307e+01	2.728756e-02	4.642955e+01	4.045251e-02	6.996187e+01	8.232000e-02	1.018196e+02	6.090758e-01	2.100755e+02	2.778236e-03	1.166187e+03	8.399493e-04	1.623155e+03	
0	0	304	4.177848e-04	1.634164e+02	2.924128e-03	4.880029e-01	7.960992e-02	3.190694e+00	1.549134e-01	3.228586e+01	2.770673e-02	5.250997e+01	4.106401e-02	7.743207e+01	8.314842e-02	1.153145e+02	6.066499e-01	2.246021e+02	2.411803e-03	1.028790e+03	8.341689e-04	1.815562e+03	
0	0	305	4.118909e-04	1.751903e+02	2.937114e-03	4.937830e-01	7.991397e-02	3.151387e+00	1.560303e-01	3.163752e+01	2.790947e-02	5.201211e+01	4.161081e-02	8.012904e+01	8.340101e-02	1.146179e+02	6.044102e-01	2.443186e+02	2.381620e-03	1.200311e+03	7.261532e-04	1.857987e+03	
0	0	306	4.040325e-04	1.788275e+02	2.929345e-03	4.838228e-01	8.099461e-02	3.174803e+00	1.584549e-01	3.170766e+01	2.829856e-02	5.234745e+01	4.222554e-02	8.788007e+01	8.420839e-02	1.202604e+02	5.989482e-01	2.507498e+02	2.311038e-03	1.297688e+03	8.489450e-04	1.822482e+03	
0	0	307	3.960927e-04	1.858941e+02	2.962870e-03	4.863271e-01	8.194172e-02	3.173770e+00	1.609407e-01	3.217039e+01	2.882493e-02	5.432241e+01	4.256459e-02	8.673853e+01	8.435305e-02	1.162105e+02	5.940070e-01	2.636024e+02	2.627355e-03	1.275489e+03	8.753755e-04	1.800268e+03	
0	0	308	3.874487e-04	1.942794e+02	3.012315e-03	4.870075e-01	8.292208e-02	3.146826e+00	1.635430e-01	3.185355e+01	2.914735e-02	5.465451e+01	4.308041e-02	8.378023e+01	8.538726e-02	1.192384e+02	5.887759e-01	2.779782e+02	2.310918e-03	1.337710e+03	8.364751e-04	1.656658e+03	
0	0	309	3.792924e-04	2.081495e+02	3.050520e-03	4.950132e-01	8.387503e-02	3.128258e+00	1.656699e-01	3.112691e+01	2.959309e-02	5.442226e+01	4.365846e-02	8.969649e+01	8.616665e-02	1.249157e+02	5.834874e-01	3.002091e+02	2.449968e-03	1.359344e+03	9.669449e-04	2.196130e+03	
0	0	310	3.691639e-04	2.180114e+02	3.091877e-03	4.867923e-01	8.517375e-02	3.084320e+00	1.695713e-01	3.239933e+01	3.005005e-02	5.377385e+01	4.426924e-02	9.136561e+01	8.733779e-02	1.246257e+02	5.763999e-01	3.206721e+02	2.324021e-03	1.542459e+03	9.224323e-04	2.341217e+03	
0	0	311	3.585331e-04	2.326917e+02	3.137719e-03	4.850454e-01	8.675568e-02	3.058148e+00	1.732282e-01	3.259271e+01	3.060522e-02	5.628057e+01	4.461529e-02	9.238424e+01	8.862473e-02	1.310217e+02	5.695843e-01	3.525638e+02	2.069385e-03	1.507662e+03	6.683621e-04	2.262983e+03	
0	0	312	3.459323e-04	2.573522e+02	3.237649e-03	4.892888e-01	8.883503e-02	3.032831e+00	1.772816e-01	3.151819e+01	3.118298e-02	5.048739e+01	4.536619e-02	8.435626e+01	9.007775e-02	1.274328e+02	5.604340e-01	4.010846e+02	2.088099e-03	1.644380e+03	6.975125e-04	2.160149e+03	
0	0	313	3.289374e-04	2.865180e+02	3.363811e-03	4.847727e-01	9.266332e-02	3.063705e+00	1.843620e-01	3.170276e+01	3.246058e-02	5.120891e+01	4.738808e-02	9.328336e+01	9.346413e-02	1.373337e+02	5.429737e-01	4.613589e+02	1.699145e-03	1.816308e+03	6.960581e-04	2.403734e+03	
0	0	314	3.060638e-04	3.246718e+02	3.582569e-03	4.893685e-01	9.809027e-02	2.973933e+00	1.953406e-01	3.125079e+01	3.445255e-02	5.296116e+01	4.999731e-02	9.182340e+01	9.830187e-02	1.420138e+02	5.172856e-01	5.563622e+02	1.561679e-03	2.098881e+03	6.342229e-04	2.961364e+03	
0	0	315	2.709299e-04	3.548442e+02	4.022375e-03	4.879488e-01	1.093594e-01	2.963987e+00	2.176812e-01	3.012397e+01	3.832807e-02	4.876218e+01	5.539209e-02	9.714472e+01	1.076865e-01	1.391049e+02	4.648387e-01	6.802087e+02	1.311429e-03	2.022148e+03	6.767288e-04	2.687680e+03	
0	0	316	2.288875e-04	3.398183e+02	4.682380e-03	4.932612e-01	1.280090e-01	2.936480e+00	2.541791e-01	2.944861e+01	4.483574e-02	5.138108e+01	6.342112e-02	9.198963e+01	1.247516e-01	1.424484e+02	3.779667e-01	7.879323e+02	9.264544e-04	2.267674e+03	6.395068e-04	2.331200e+03	
0	0	317	1.884791e-04	2.885530e+02	5.617904e-03	4.872020e-01	1.538962e-01	2.982182e+00	3.057411e-01	2.983540e+01	5.344816e-02	4.923760e+01	7.510001e-02	8.908487e+01	1.466373e-01	1.405386e+02	2.576346e-01	9.426622e+02	8.541940e-04	2.453076e+03	5.909309e-04	2.080295e+03	
0	0	318	1.589831e-04	1.909181e+02	6.596032e-03	4.936479e-01	1.801436e-01	2.943632e+00	3.565866e-01	2.924027e+01	6.292522e-02	4.861919e+01	8.663065e-02	8.021886e+01	1.694360e-01	1.419349e+02	1.358529e-01	1.040642e+03	9.119439e-04	2.142603e+03	5.030255e-04	1.150090e+03	
0	0	319	1.428242e-04	1.138128e+02	7.282388e-03	4.910581e-01	1.981414e-01	2.906670e+00	3.913410e-01	2.843420e+01	6.918224e-02	4.731846e+01	9.512527e-02	7.934757e+01	1.825288e-01	1.386049e+02	5.462941e-02	1.141721e+03	8.135389e-04	2.338424e+03	6.719687e-04	1.670256e+03	
0	0	320	1.357081e-04	7.714747e+01	7.607629e-03	4.871055e-01	2.055645e-01	2.922183e+00	4.068220e-01	2.798161e+01	7.216878e-02	5.219265e+01	9.947566e-02	8.852908e+01	1.875040e-01	1.409621e+02	1.855125e-02	1.183422e+03	1.291732e-03	2.232270e+03	7.355422e-04	1.298954e+03	
